FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
400108374,SFO-2017UTFFSL7512,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7512,,900 WEST,,,,,,2017,8/20/2017 0:00,232,,0.2,A,39.33,-110.88,PRIVATE,UT,Emery,49015,Emery County
400108375,SFO-2017UTFFSL7650,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7650,,ENOCH ASSIST 03,,,,,,2017,8/20/2017 0:00,232,,0.1,A,37.76,-113.02,PRIVATE,UT,Iron,49021,Iron County
400108413,SFO-2017UTFFSL7367,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7367,,BLACK HILLS,2017_7197155_BLACK HILLS,,,,,2017,8/12/2017 0:00,224,,587.0,E,41.52,-112.54,PRIVATE,UT,Box Elder,49003,Box Elder County
400108450,SFO-2017UTFFSL7514,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7514,,FIRST CREEK,,,,,,2017,8/20/2017 0:00,232,,1.5,B,38.75,-112.42,UNDEFINED FEDERAL,UT,Millard,49027,Millard County
400108493,SFO-2017UTFFSL7737,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7737,,SELMON,,,,,,2017,8/23/2017 0:00,235,,1.0,B,41.82,-112.33,PRIVATE,UT,Box Elder,49003,Box Elder County
400108533,SFO-2017UTFFSL7723,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7723,,POLE,,,,,,2017,8/21/2017 0:00,233,,0.1,A,39.43,-111.93,PRIVATE,UT,Juab,49023,Juab County
400108534,SFO-2017UTFFSL7575,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7575,,HELL CANYON,,,,,,2017,8/22/2017 0:00,234,,0.25,A,41.16,-111.43,PRIVATE,UT,Morgan,49029,Morgan County
400108535,SFO-2017UTFFSL7579,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7579,,PARADISE,,,,,,2017,8/22/2017 0:00,234,,3.1,B,41.16,-111.41,PRIVATE,UT,Morgan,49029,Morgan County
400108565,SFO-2017UTFFSL7580,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7580,,TERRACE,,,,,,2017,8/22/2017 0:00,234,,1.0,B,38.78,-112.37,UNDEFINED FEDERAL,UT,Millard,49027,Millard County
400108602,SFO-2017UTFFSL7674,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7674,,HIDDEN LAKE,,,,,,2017,8/25/2017 0:00,237,,0.01,A,40.77,-111.19,PRIVATE,UT,Summit,49043,Summit County
400108603,SFO-2017UTFFSL7576,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7576,,COBBLE,2017_7196352_COBBLE,,,,,2017,8/22/2017 0:00,234,,599.0,E,40.89,-112.97,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400108626,SFO-2017UTFFSL7610,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7610,,GARN,,,,,,2017,8/23/2017 0:00,235,,178.0,D,41.95,-112.38,PRIVATE,UT,Box Elder,49003,Box Elder County
400108642,SFO-2017UTFFSL7355,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7355,,CASCADE,,,,,,2017,8/11/2017 0:00,223,,0.1,A,40.32,-111.6,UNDEFINED FEDERAL,UT,Utah,49049,Utah County
400108650,SFO-2017UTFFSL7784,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7784,,PETERSON 2,,,,,,2017,8/30/2017 0:00,242,,2.3,B,41.93,-112.64,PRIVATE,UT,Box Elder,49003,Box Elder County
400108651,SFO-2017UTFFSL7794,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7794,,CRAWFORD RADIO TOWERS 2,,,,,,2017,8/30/2017 0:00,242,,0.1,A,41.61,-111.1,UNDEFINED FEDERAL,UT,Rich,49033,Rich County
400108665,SFO-2017UTFFSL7788,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7788,,IRRIGATION CANYON,,,,,,2017,8/30/2017 0:00,242,,0.1,A,40.2,-112.51,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400108706,SFO-2017UTFFSL7578,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7578,,KNOB,2017_7196383_KNOB,,,,,2017,8/22/2017 0:00,234,,521.0,E,40.91,-113.0,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400108735,SFO-2017UTFFSL7828,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7828,,MATLIN,,,,,,2017,8/31/2017 0:00,243,,2.0,B,41.62,-113.3,STATE,UT,Box Elder,49003,Box Elder County
400108736,SFO-2017UTFFSL7843,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7843,,CONDIE,,,,,,2017,8/31/2017 0:00,243,,0.1,A,40.32,-112.59,STATE,UT,Tooele,49045,Tooele County
400108760,SFO-2017UTFFSL7646,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7646,,GOOSE,,,,,,2017,8/24/2017 0:00,236,,0.1,A,41.98,-114.03,UNDEFINED FEDERAL,UT,Box Elder,49003,Box Elder County
400108762,SFO-2017UTFFSL7686,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7686,,SPENCER BENCH,,,,,,2017,8/26/2017 0:00,238,,0.25,A,37.39,-112.55,PRIVATE,UT,Kane,49025,Kane County
400108763,SFO-2017UTFFSL7691,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7691,,BEST FRIENDS,,,,,,2017,8/26/2017 0:00,238,,0.1,A,37.12,-112.55,STATE,UT,Kane,49025,Kane County
400108766,SFO-2017UTFFSL7767,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7767,,HATCH RANCH,,,,,,2017,8/29/2017 0:00,241,,0.1,A,40.26,-112.61,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400108841,SFO-2017UTFFSL7942,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7942,,WEST,,,,,,2017,9/8/2017 0:00,251,,0.1,A,38.78,-112.41,PRIVATE,UT,Millard,49027,Millard County
400108899,SFO-2017UTFFSL8068,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8068,,EAST BLACKTAIL,,,,,,2017,9/14/2017 0:00,257,,0.1,A,40.27,-110.45,PRIVATE,UT,Duchesne,49013,Duchesne County
400108904,SFO-2017UTFFSL7796,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7796,,FLAT,,,,,,2017,8/30/2017 0:00,242,,16.0,C,40.09,-112.62,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400108905,SFO-2017UTFFSL7826,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7826,,CLOVER,,,,,,2017,8/31/2017 0:00,243,,0.5,B,40.33,-112.52,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400108912,SFO-2017UTFFSL8021,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8021,,UNITA,,,,,,2017,9/11/2017 0:00,254,,1.0,B,37.54,-112.62,UNDEFINED FEDERAL,UT,Kane,49025,Kane County
400108924,SFO-2017UTFFSL8051,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8051,,CLIFF FACE,,,,,,2017,9/14/2017 0:00,257,,0.1,A,37.13,-113.83,MISSING/NOT SPECIFIED,UT,Washington,49053,Washington County
400108929,SFO-2017UTFFSL7625,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7625,,HURD,,,,,,2017,8/23/2017 0:00,235,,90.0,C,41.95,-112.69,PRIVATE,UT,Box Elder,49003,Box Elder County
400108943,SFO-2017UTFFSL8066,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8066,,HAMMER,,,,,,2017,9/14/2017 0:00,257,,0.1,A,38.04,-113.11,UNDEFINED FEDERAL,UT,Iron,49021,Iron County
400108945,SFO-2017UTFFSL8061,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8061,,SAWYER,,,,,,2017,9/14/2017 0:00,257,,0.1,A,37.54,-112.49,PRIVATE,UT,Kane,49025,Kane County
400108946,SFO-2017UTFFSL8090,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8090,,SETH CANYON,,,,,,2017,9/14/2017 0:00,257,,0.1,A,37.46,-112.79,PRIVATE,UT,Kane,49025,Kane County
400108949,SFO-2017UTFFSL7775,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7775,,FRIES PARK,,,,,,2017,8/29/2017 0:00,241,,775.61,E,40.23,-112.79,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400108961,SFO-2017UTFFSL8033,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8033,,CEDAR RIDGE,,,,,,2017,9/13/2017 0:00,256,,0.1,A,38.86,-112.13,UNDEFINED FEDERAL,UT,Sevier,49041,Sevier County
400109006,SFO-2017UTFFSL7638,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7638,,SHAW SPRINGS,2017_7359846_SHAW SPRINGS,,UT4179811316520170823,SHAW SPRINGS,,2017,8/23/2017 0:00,235,,2549.0,F,41.8,-113.16,PRIVATE,UT,Box Elder,49003,Box Elder County
400109007,SFO-2017UTFFSL8065,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8065,,LYNN,,,,,,2017,9/14/2017 0:00,257,,30.0,C,41.88,-113.74,PRIVATE,UT,Box Elder,49003,Box Elder County
400109070,SFO-2017UTFFSL7577,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7577,,SAME AS INCIDENT 873,,,,,,2017,8/22/2017 0:00,234,,33.0,C,41.02,-112.9,UNDEFINED FEDERAL,UT,Box Elder,49003,Box Elder County
400109071,SFO-2017UTFFSL7829,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7829,,CHAIN,,,,,,2017,8/31/2017 0:00,243,,0.1,A,41.83,-113.27,PRIVATE,UT,Box Elder,49003,Box Elder County
400109558,SFO-2017UTFFSL6732,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6732,,ONAQUI,2017_7359700_ONAQUI MOUNTAIN COMPLEX,2017_7359700_ONAQUI MOUNTAIN COMPLEX,,,ONAQUI MOUNTAIN COMPLEX,2017,7/16/2017 0:00,197,,0.25,A,40.23,-112.5,UNDEFINED FEDERAL,UT,Tooele,49045,Tooele County
400109860,SFO-2017UTFFSL7960,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,7960,,5145 AIRPORT RD,,,,,,2017,9/9/2017 0:00,252,,0.5,B,41.17,-112.01,PRIVATE,UT,Weber,49057,Weber County
400109870,SFO-2017UTFFSL8370,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,8370,,HOYT CANYON,,,,,,2017,10/23/2017 0:00,296,,0.1,A,40.69,-111.26,PRIVATE,UT,Summit,49043,Summit County
400113044,SFO-2017UTFFSL5579,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5579,,MM 49 I-15,,,,,,2017,4/30/2017 0:00,120,,0.1,A,37.57,-113.18,PRIVATE,UT,Iron,49021,Iron County
400113112,SFO-2017UTFFSL5584,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5584,,ALLEN HOLLOW,,,,,,2017,5/6/2017 0:00,126,,0.01,A,40.95,-111.42,PRIVATE,UT,Summit,49043,Summit County
400113181,SFO-2017UTFFSL5621,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5621,,177 EMORY,,,,,,2017,5/14/2017 0:00,134,,0.01,A,41.05,-111.3,PRIVATE,UT,Summit,49043,Summit County
400113210,SFO-2017UTFFSL5633,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5633,,EAST BENCH,,,,,,2017,5/17/2017 0:00,137,,0.1,A,39.9,-109.46,STATE,UT,Uintah,49047,Uintah County
400113254,SFO-2017UTFFSL5654,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5654,,84 WEST I-80,,,,,,2017,5/21/2017 0:00,141,,0.1,A,40.71,-112.51,PRIVATE,UT,Tooele,49045,Tooele County
400113295,SFO-2017UTFFSL5655,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5655,,I 15  225 NORTH,,,,,,2017,5/23/2017 0:00,143,,0.1,A,39.72,-111.82,PRIVATE,UT,Juab,49023,Juab County
400113296,SFO-2017UTFFSL5669,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5669,,MARSH,,,,,,2017,5/25/2017 0:00,145,,0.1,A,39.53,-112.35,PRIVATE,UT,Millard,49027,Millard County
400113316,SFO-2017UTFFSL5685,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5685,,MM46 I15,,,,,,2017,5/27/2017 0:00,147,,1.0,B,37.55,-113.2,PRIVATE,UT,Iron,49021,Iron County
400113329,SFO-2017UTFFSL5706,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5706,,I-15 395 MM,,,,,,2017,5/31/2017 0:00,151,,0.5,B,41.93,-112.17,PRIVATE,UT,Box Elder,49003,Box Elder County
400113337,SFO-2017UTFFSL5724,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5724,,MM 369,,,,,,2017,5/31/2017 0:00,151,,0.1,A,41.59,-112.08,PRIVATE,UT,Box Elder,49003,Box Elder County
400113344,SFO-2017UTFFSL5732,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5732,,3500 SOUTH,,,,,,2017,6/2/2017 0:00,153,,0.1,A,40.41,-109.47,PRIVATE,UT,Uintah,49047,Uintah County
400113351,SFO-2017UTFFSL5748,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5748,,MM40 I-15,,,,,,2017,6/3/2017 0:00,154,,0.1,A,37.44,-113.23,PRIVATE,UT,Washington,49053,Washington County
400113374,SFO-2017UTFFSL5770,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5770,,JEEP,,,,,,2017,6/5/2017 0:00,156,,0.75,B,41.62,-112.09,PRIVATE,UT,Box Elder,49003,Box Elder County
400113397,SFO-2017UTFFSL5826,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5826,,CLIVE,,,,,,2017,6/9/2017 0:00,160,,2.1,B,40.74,-113.1,STATE,UT,Tooele,49045,Tooele County
400113398,SFO-2017UTFFSL5794,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5794,,OLD CHURCH,,,,,,2017,6/7/2017 0:00,158,,5.7,B,40.3,-109.82,PRIVATE,UT,Uintah,49047,Uintah County
400113408,SFO-2017UTFFSL5844,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5844,,OASIS SEED,,,,,,2017,6/10/2017 0:00,161,,0.25,A,39.27,-112.64,PRIVATE,UT,Millard,49027,Millard County
400113409,SFO-2017UTFFSL5847,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5847,,3137 E 3500 S,,,,,,2017,6/10/2017 0:00,161,,0.1,A,40.41,-109.47,PRIVATE,UT,Uintah,49047,Uintah County
400113425,SFO-2017UTFFSL5853,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5853,,POLLY,,,,,,2017,6/11/2017 0:00,162,,20.47,C,40.14,-109.76,PRIVATE,UT,Uintah,49047,Uintah County
400113436,SFO-2017UTFFSL5885,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5885,,RAY CITY,,,,,,2017,6/12/2017 0:00,163,,0.24,A,41.17,-112.02,PRIVATE,UT,Weber,49057,Weber County
400113451,SFO-2017UTFFSL5888,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5888,,I-15 MM 237,,,,,,2017,6/13/2017 0:00,164,,1.37,B,39.87,-111.83,PRIVATE,UT,Juab,49023,Juab County
400113467,SFO-2017UTFFSL5812,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5812,,MM 44,,,,,,2017,6/8/2017 0:00,159,,0.5,B,37.5,-113.22,PRIVATE,UT,Iron,49021,Iron County
400113509,SFO-2017UTFFSL5946,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5946,,GREASEWOOD FIRE,,,,,,2017,6/19/2017 0:00,170,,0.25,A,39.5,-112.39,PRIVATE,UT,Millard,49027,Millard County
400113516,SFO-2017UTFFSL5989,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5989,,KIMBAL CANYON,,,,,,2017,6/20/2017 0:00,171,,0.1,A,40.72,-111.54,PRIVATE,UT,Summit,49043,Summit County
400113517,SFO-2017UTFFSL5931,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5931,,MM18  I-15,,,,,,2017,6/17/2017 0:00,168,,0.5,B,37.19,-113.41,PRIVATE,UT,Washington,49053,Washington County
400113518,SFO-2017UTFFSL6005,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6005,,LUND,,,,,,2017,6/21/2017 0:00,172,,6.6,B,41.2,-112.03,PRIVATE,UT,Weber,49057,Weber County
400113541,SFO-2017UTFFSL6039,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6039,,RIVER MOON,,,,,,2017,6/23/2017 0:00,174,,0.25,A,40.37,-109.34,PRIVATE,UT,Uintah,49047,Uintah County
400113542,SFO-2017UTFFSL6041,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6041,,BATHTUB,,,,,,2017,6/23/2017 0:00,174,,0.5,B,40.39,-109.52,PRIVATE,UT,Uintah,49047,Uintah County
400113570,SFO-2017UTFFSL6077,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6077,,WEST RANDLETT,,,,,,2017,6/25/2017 0:00,176,,0.1,A,40.23,-109.85,MISSING/NOT SPECIFIED,UT,Uintah,49047,Uintah County
400113589,SFO-2017UTFFSL5980,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5980,,HWY 10 MM 7.5,,,,,,2017,6/20/2017 0:00,171,,0.1,A,38.86,-111.3,PRIVATE,UT,Sevier,49041,Sevier County
400113612,SFO-2017UTFFSL5962,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,5962,,LITTLE HARBOR,2017_7303497_LITTLE HARBOR,,,,,2017,6/19/2017 0:00,170,,325.0,E,41.24,-112.49,PRIVATE,UT,Box Elder,49003,Box Elder County
400113628,SFO-2017UTFFSL6065,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6065,,SECOND POINT,,,,,,2017,6/24/2017 0:00,175,,2.0,B,41.89,-111.29,PRIVATE,UT,Rich,49033,Rich County
400113678,SFO-2017UTFFSL6192,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6192,,FRONTAGE,,,,,,2017,7/1/2017 0:00,182,,1.0,B,41.72,-112.24,PRIVATE,UT,Box Elder,49003,Box Elder County
400113681,SFO-2017UTFFSL6177,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6177,,97,,,,,,2017,7/1/2017 0:00,182,,0.75,B,39.44,-112.46,STATE,UT,Millard,49027,Millard County
400113699,SFO-2017UTFFSL6153,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6153,,PARLEYS SUMMIT,,,,,,2017,6/29/2017 0:00,180,,0.01,A,40.75,-111.61,PRIVATE,UT,Summit,49043,Summit County
400113728,SFO-2017UTFFSL6180,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6180,,96,,,,,,2017,7/1/2017 0:00,182,,0.5,B,39.43,-112.47,UNDEFINED FEDERAL,UT,Millard,49027,Millard County
400113746,SFO-2017UTFFSL6292,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6292,,WANSHIP 1,,,,,,2017,7/2/2017 0:00,183,,0.25,A,40.81,-111.41,PRIVATE,UT,Summit,49043,Summit County
400113747,SFO-2017UTFFSL6097,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6097,,MM 31 I-15,,,,,,2017,6/26/2017 0:00,177,,8.0,B,37.34,-113.27,PRIVATE,UT,Washington,49053,Washington County
400113821,SFO-2017UTFFSL6442,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6442,,NORTH PELICAN,,,,,,2017,7/8/2017 0:00,189,,35.6,C,40.23,-109.69,PRIVATE,UT,Uintah,49047,Uintah County
400113849,SFO-2017UTFFSL6114,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTFFSL,"Utah Division of Forestry, Fire & State Lands",,6114,,MM6 SR59,,,,,,2017,6/26/2017 0:00,177,,0.25,A,37.05,-113.09,PRIVATE,UT,Washington,49053,Washington County
